tax_year,tax_district,tif_project_num,tif_project_name,tif_status,tif_start_year,tif_end_year,tif_percentage,parcel_number,library,jnvs,park_dist,city_village,township,school,taxable_luc,tifluc,appraised_land,appraised_impr,appraised_total,assessed_land,assessed_impr,assessed_total,homesite,tax_rate_type,full_rate,reduction_factor,non_business_rate,own_occ_rate,effective_rate,eff_rate_county_gen,eff_rate_children,eff_rate_admh,eff_rate_fcbdd,eff_rate_parks,eff_rate_zoo,eff_rate_senior,eff_rate_library,eff_rate_jnvs,eff_rate_park_dist,eff_rate_city_village,eff_rate_township,eff_rate_schools,eff_rate_cscc,diverted_county_gen,diverted_children,diverted_admh,diverted_fcbdd,diverted_parks,diverted_zoo,diverted_senior,diverted_library,diverted_jnvs,diverted_park_dist,diverted_city_village,diverted_township,diverted_schools,diverted_cscc,diverted_total,tif_total,tif_jvs,tif_city_village,tif_township,tif_schools
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004283-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,93800.00,94500.00,250.00,32830.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004284-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,93800.00,94500.00,250.00,32830.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004285-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,93800.00,94500.00,250.00,32830.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004286-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,93800.00,94500.00,250.00,32830.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004287-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,93800.00,94500.00,250.00,32830.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004288-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,93800.00,94500.00,250.00,32830.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004289-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,600.00,93900.00,94500.00,210.00,32870.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004290-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,93800.00,94500.00,250.00,32830.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004291-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,93800.00,94500.00,250.00,32830.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004292-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,93800.00,94500.00,250.00,32830.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004293-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,93800.00,94500.00,250.00,32830.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004294-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,93800.00,94500.00,250.00,32830.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004295-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,93800.00,94500.00,250.00,32830.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004296-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,600.00,93900.00,94500.00,210.00,32870.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004297-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,900.00,86500.00,87400.00,320.00,30280.00,30600.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,40.48,98.73,64.50,142.26,24.09,14.18,36.61,56.87,55.08,0.00,0.00,359.47,0.00,14.38,906.65,2236.86,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004298-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,900.00,86500.00,87400.00,320.00,30280.00,30600.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,40.48,98.73,64.50,142.26,24.09,14.18,36.61,56.87,55.08,0.00,0.00,359.47,0.00,14.38,906.65,2236.86,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004299-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,93800.00,94500.00,250.00,32830.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004300-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,93800.00,94500.00,250.00,32830.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004301-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,900.00,86500.00,87400.00,320.00,30280.00,30600.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,40.48,98.73,64.50,142.26,24.09,14.18,36.61,56.87,55.08,0.00,0.00,359.47,0.00,14.38,906.65,2236.86,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004302-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,900.00,86500.00,87400.00,320.00,30280.00,30600.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,40.48,98.73,64.50,142.26,24.09,14.18,36.61,56.87,55.08,0.00,0.00,359.47,0.00,14.38,906.65,2236.86,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004303-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,93800.00,94500.00,250.00,32830.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004304-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,93800.00,94500.00,250.00,32830.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004305-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,86600.00,87300.00,250.00,30310.00,30560.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,40.43,98.60,64.41,142.08,24.06,14.16,36.57,56.79,55.01,0.00,0.00,359.00,0.00,14.36,905.47,2233.94,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004306-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,86600.00,87300.00,250.00,30310.00,30560.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,40.43,98.60,64.41,142.08,24.06,14.16,36.57,56.79,55.01,0.00,0.00,359.00,0.00,14.36,905.47,2233.94,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004307-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,93800.00,94500.00,250.00,32830.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004308-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,93800.00,94500.00,250.00,32830.00,33080.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,43.76,106.73,69.72,153.80,26.05,15.33,39.57,61.48,59.55,0.00,0.00,388.59,0.00,15.55,980.13,2418.14,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004309-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,86500.00,87200.00,250.00,30280.00,30530.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,40.39,98.50,64.35,141.94,24.04,14.14,36.53,56.74,54.95,0.00,0.00,358.64,0.00,14.35,904.57,2231.74,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004310-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,900.00,86500.00,87400.00,320.00,30280.00,30600.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,40.48,98.73,64.50,142.26,24.09,14.18,36.61,56.87,55.08,0.00,0.00,359.47,0.00,14.38,906.65,2236.86,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004311-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,900.00,86500.00,87400.00,320.00,30280.00,30600.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,40.48,98.73,64.50,142.26,24.09,14.18,36.61,56.87,55.08,0.00,0.00,359.47,0.00,14.38,906.65,2236.86,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004312-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,900.00,86500.00,87400.00,320.00,30280.00,30600.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,40.48,98.73,64.50,142.26,24.09,14.18,36.61,56.87,55.08,0.00,0.00,359.47,0.00,14.38,906.65,2236.86,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004313-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,900.00,86500.00,87400.00,320.00,30280.00,30600.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,40.48,98.73,64.50,142.26,24.09,14.18,36.61,56.87,55.08,0.00,0.00,359.47,0.00,14.38,906.65,2236.86,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004314-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,900.00,86500.00,87400.00,320.00,30280.00,30600.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,40.48,98.73,64.50,142.26,24.09,14.18,36.61,56.87,55.08,0.00,0.00,359.47,0.00,14.38,906.65,2236.86,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004315-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,900.00,86400.00,87300.00,320.00,30240.00,30560.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,40.43,98.60,64.41,142.08,24.06,14.16,36.57,56.79,55.01,0.00,0.00,359.00,0.00,14.36,905.47,2233.94,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004316-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,900.00,86400.00,87300.00,320.00,30240.00,30560.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,40.43,98.60,64.41,142.08,24.06,14.16,36.57,56.79,55.01,0.00,0.00,359.00,0.00,14.36,905.47,2233.94,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004317-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,86600.00,87300.00,250.00,30310.00,30560.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,40.43,98.60,64.41,142.08,24.06,14.16,36.57,56.79,55.01,0.00,0.00,359.00,0.00,14.36,905.47,2233.94,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004318-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,86600.00,87300.00,250.00,30310.00,30560.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,40.43,98.60,64.41,142.08,24.06,14.16,36.57,56.79,55.01,0.00,0.00,359.00,0.00,14.36,905.47,2233.94,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004319-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,86600.00,87300.00,250.00,30310.00,30560.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,40.43,98.60,64.41,142.08,24.06,14.16,36.57,56.79,55.01,0.00,0.00,359.00,0.00,14.36,905.47,2233.94,NA,NA,NA,NA
2022,170,90-281,JEFFERSON TWP - BARTON HALL II TIF,Active,2018,2047,100,170-004320-00,COL.&FRANKLIN COUNTY PUB LIB D,EASTLAND JVSD,NA,NA,JEFFERSON TWP,GAHANNA JEFFERSON CSD,553 - CONDO 40+ RENTAL UNITS,720,700.00,86600.00,87300.00,250.00,30310.00,30560.00,No,Res/Ag,129.150000,0.393236,0.067168,0.016792,78.363575,1.470000,3.584931,2.270221,5.165636,0.787346,0.514765,1.292321,2.064890,2.000000,0.000000,0.000000,12.187597,46.555868,0.470000,40.43,98.60,64.41,142.08,24.06,14.16,36.57,56.79,55.01,0.00,0.00,359.00,0.00,14.36,905.47,2233.94,NA,NA,NA,NA
